warehouse_name,zone,row,column,shelf,status
Warehouse F,05,13,13,F,empty
Warehouse F,05,13,14,F,empty
Warehouse F,05,14,01,E,empty
Warehouse F,05,14,02,E,empty
Warehouse F,05,14,03,E,empty
Warehouse F,05,14,04,E,empty
Warehouse F,05,14,05,E,empty
Warehouse F,05,14,06,E,empty
Warehouse F,05,14,07,E,empty
Warehouse F,05,14,08,E,empty
Warehouse F,05,14,09,E,empty
Warehouse F,05,14,10,E,empty
Warehouse F,05,14,11,E,empty
Warehouse F,05,14,12,E,empty
Warehouse F,05,14,13,E,empty
Warehouse F,05,14,14,E,empty
Warehouse F,05,14,01,D,empty
Warehouse F,05,14,02,D,empty
Warehouse F,05,14,03,D,empty
Warehouse F,05,14,04,D,empty
Warehouse F,05,14,05,D,empty
Warehouse F,05,14,06,D,empty
Warehouse F,05,14,07,D,empty
Warehouse F,05,14,08,D,empty
Warehouse F,05,14,09,D,empty
Warehouse F,05,14,10,D,empty
Warehouse F,05,14,11,D,empty
Warehouse F,05,14,12,D,empty
Warehouse F,05,14,13,D,empty
Warehouse F,05,14,14,D,empty
Warehouse F,05,14,01,G,empty
Warehouse F,05,14,02,G,empty
Warehouse F,05,14,03,G,empty
Warehouse F,05,14,04,G,empty
Warehouse F,05,14,05,G,empty
Warehouse F,05,14,06,G,empty
Warehouse F,05,14,07,G,empty
Warehouse F,05,14,08,G,empty
Warehouse F,05,14,09,G,empty
Warehouse F,05,14,10,G,empty
Warehouse F,05,14,11,G,empty
Warehouse F,05,14,12,G,empty
Warehouse F,05,14,13,G,empty
Warehouse F,05,14,14,G,empty
Warehouse F,05,14,01,H,empty
Warehouse F,05,14,02,H,empty
Warehouse F,05,14,03,H,empty
Warehouse F,05,14,04,H,empty
Warehouse F,05,14,05,H,empty
Warehouse F,05,14,06,H,empty
Warehouse F,05,14,07,H,empty
Warehouse F,05,14,08,H,empty
Warehouse F,05,14,09,H,empty
Warehouse F,05,14,10,H,empty
Warehouse F,05,14,11,H,empty
Warehouse F,05,14,12,H,empty
Warehouse F,05,14,13,H,empty
Warehouse F,05,14,14,H,empty
Warehouse F,05,14,01,F,empty
Warehouse F,05,14,02,F,empty
Warehouse F,05,14,03,F,empty
Warehouse F,05,14,04,F,empty
Warehouse F,05,14,05,F,empty
Warehouse F,05,14,06,F,empty
Warehouse F,05,14,07,F,empty
Warehouse F,05,14,08,F,empty
Warehouse F,05,14,09,F,empty
Warehouse F,05,14,10,F,empty
Warehouse F,05,14,11,F,empty
Warehouse F,05,14,12,F,empty
Warehouse F,05,14,13,F,empty
Warehouse F,05,14,14,F,empty
Warehouse F,05,15,01,E,empty
Warehouse F,05,15,02,E,empty
Warehouse F,05,15,03,E,empty
Warehouse F,05,15,04,E,empty
Warehouse F,05,15,05,E,empty
Warehouse F,05,15,06,E,empty
Warehouse F,05,15,07,E,empty
Warehouse F,05,15,08,E,empty
Warehouse F,05,15,09,E,empty
Warehouse F,05,15,10,E,empty
Warehouse F,05,15,11,E,empty
Warehouse F,05,15,12,E,empty
Warehouse F,05,15,13,E,empty
Warehouse F,05,15,14,E,empty
Warehouse F,05,15,01,D,empty
Warehouse F,05,15,02,D,empty
Warehouse F,05,15,03,D,empty
Warehouse F,05,15,04,D,empty
Warehouse F,05,15,05,D,empty
Warehouse F,05,15,06,D,empty
Warehouse F,05,15,07,D,empty
Warehouse F,05,15,08,D,empty
Warehouse F,05,15,09,D,empty
Warehouse F,05,15,10,D,empty
Warehouse F,05,15,11,D,empty
Warehouse F,05,15,12,D,empty
Warehouse F,05,15,13,D,empty
Warehouse F,05,15,14,D,empty
Warehouse F,05,15,01,G,empty
Warehouse F,05,15,02,G,empty
Warehouse F,05,15,03,G,empty
Warehouse F,05,15,04,G,empty
Warehouse F,05,15,05,G,empty
Warehouse F,05,15,06,G,empty
Warehouse F,05,15,07,G,empty
Warehouse F,05,15,08,G,empty
Warehouse F,05,15,09,G,empty
Warehouse F,05,15,10,G,empty
Warehouse F,05,15,11,G,empty
Warehouse F,05,15,12,G,empty
Warehouse F,05,15,13,G,empty
Warehouse F,05,15,14,G,empty
Warehouse F,05,15,01,H,empty
Warehouse F,05,15,02,H,empty
Warehouse F,05,15,03,H,empty
Warehouse F,05,15,04,H,empty
Warehouse F,05,15,05,H,empty
Warehouse F,05,15,06,H,empty
Warehouse F,05,15,07,H,empty
Warehouse F,05,15,08,H,empty
Warehouse F,05,15,09,H,empty
Warehouse F,05,15,10,H,empty
Warehouse F,05,15,11,H,empty
Warehouse F,05,15,12,H,empty
Warehouse F,05,15,13,H,empty
Warehouse F,05,15,14,H,empty
Warehouse F,05,15,01,F,empty
Warehouse F,05,15,02,F,empty
Warehouse F,05,15,03,F,empty
Warehouse F,05,15,04,F,empty
Warehouse F,05,15,05,F,empty
Warehouse F,05,15,06,F,empty
Warehouse F,05,15,07,F,empty
Warehouse F,05,15,08,F,empty
Warehouse F,05,15,09,F,empty
Warehouse F,05,15,10,F,empty
Warehouse F,05,15,11,F,empty
Warehouse F,05,15,12,F,empty
Warehouse F,05,15,13,F,empty
Warehouse F,05,15,14,F,empty
Warehouse F,05,16,01,E,empty
Warehouse F,05,16,02,E,empty
Warehouse F,05,16,03,E,empty
Warehouse F,05,16,04,E,empty
Warehouse F,05,16,05,E,empty
Warehouse F,05,16,06,E,empty
Warehouse F,05,16,07,E,empty
Warehouse F,05,16,08,E,empty
Warehouse F,05,16,09,E,empty
Warehouse F,05,16,10,E,empty
Warehouse F,05,16,11,E,empty
Warehouse F,05,16,12,E,empty
Warehouse F,05,16,13,E,empty
Warehouse F,05,16,14,E,empty
Warehouse F,05,16,01,D,empty
Warehouse F,05,16,02,D,empty
Warehouse F,05,16,03,D,empty
Warehouse F,05,16,04,D,empty
Warehouse F,05,16,05,D,empty
Warehouse F,05,16,06,D,empty
Warehouse F,05,16,07,D,empty
Warehouse F,05,16,08,D,empty
Warehouse F,05,16,09,D,empty
Warehouse F,05,16,10,D,empty
Warehouse F,05,16,11,D,empty
Warehouse F,05,16,12,D,empty
Warehouse F,05,16,13,D,empty
Warehouse F,05,16,14,D,empty
Warehouse F,05,16,01,G,empty
Warehouse F,05,16,02,G,empty
Warehouse F,05,16,03,G,empty
Warehouse F,05,16,04,G,empty
Warehouse F,05,16,05,G,empty
Warehouse F,05,16,06,G,empty
Warehouse F,05,16,07,G,empty
Warehouse F,05,16,08,G,empty
Warehouse F,05,16,09,G,empty
Warehouse F,05,16,10,G,empty
Warehouse F,05,16,11,G,empty
Warehouse F,05,16,12,G,empty
Warehouse F,05,16,13,G,empty
Warehouse F,05,16,14,G,empty
Warehouse F,05,16,01,H,empty
Warehouse F,05,16,02,H,empty
Warehouse F,05,16,03,H,empty
Warehouse F,05,16,04,H,empty
Warehouse F,05,16,05,H,empty
Warehouse F,05,16,06,H,empty
Warehouse F,05,16,07,H,empty
Warehouse F,05,16,08,H,empty
Warehouse F,05,16,09,H,empty
Warehouse F,05,16,10,H,empty
Warehouse F,05,16,11,H,empty
Warehouse F,05,16,12,H,empty
Warehouse F,05,16,13,H,empty
Warehouse F,05,16,14,H,empty
Warehouse F,05,16,01,F,empty
Warehouse F,05,16,02,F,empty
Warehouse F,05,16,03,F,empty
Warehouse F,05,16,04,F,empty
Warehouse F,05,16,05,F,empty
Warehouse F,05,16,06,F,empty
Warehouse F,05,16,07,F,empty
Warehouse F,05,16,08,F,empty
Warehouse F,05,16,09,F,empty
Warehouse F,05,16,10,F,empty
Warehouse F,05,16,11,F,empty
Warehouse F,05,16,12,F,empty
Warehouse F,05,16,13,F,empty
Warehouse F,05,16,14,F,empty
Warehouse F,05,17,01,E,empty
Warehouse F,05,17,02,E,empty
Warehouse F,05,17,03,E,empty
Warehouse F,05,17,04,E,empty
Warehouse F,05,17,05,E,empty
Warehouse F,05,17,06,E,empty
Warehouse F,05,17,07,E,empty
Warehouse F,05,17,08,E,empty
Warehouse F,05,17,09,E,empty
Warehouse F,05,17,10,E,empty
Warehouse F,05,17,11,E,empty
Warehouse F,05,17,12,E,empty
Warehouse F,05,17,13,E,empty
Warehouse F,05,17,14,E,empty
Warehouse F,05,17,01,D,empty
Warehouse F,05,17,02,D,empty
Warehouse F,05,17,03,D,empty
Warehouse F,05,17,04,D,empty
Warehouse F,05,17,05,D,empty
Warehouse F,05,17,06,D,empty
Warehouse F,05,17,07,D,empty
Warehouse F,05,17,08,D,empty
Warehouse F,05,17,09,D,empty
Warehouse F,05,17,10,D,empty
Warehouse F,05,17,11,D,empty
Warehouse F,05,17,12,D,empty
Warehouse F,05,17,13,D,empty
Warehouse F,05,17,14,D,empty
Warehouse F,05,17,01,G,empty
Warehouse F,05,17,02,G,empty
Warehouse F,05,17,03,G,empty
Warehouse F,05,17,04,G,empty
Warehouse F,05,17,05,G,empty
Warehouse F,05,17,06,G,empty
Warehouse F,05,17,07,G,empty
Warehouse F,05,17,08,G,empty
Warehouse F,05,17,09,G,empty
Warehouse F,05,17,10,G,empty
Warehouse F,05,17,11,G,empty
Warehouse F,05,17,12,G,empty
Warehouse F,05,17,13,G,empty
Warehouse F,05,17,14,G,empty
Warehouse F,05,17,01,H,empty
Warehouse F,05,17,02,H,empty
Warehouse F,05,17,03,H,empty
Warehouse F,05,17,04,H,empty
Warehouse F,05,17,05,H,empty
Warehouse F,05,17,06,H,empty
Warehouse F,05,17,07,H,empty
Warehouse F,05,17,08,H,empty
Warehouse F,05,17,09,H,empty
Warehouse F,05,17,10,H,empty
Warehouse F,05,17,11,H,empty
Warehouse F,05,17,12,H,empty
Warehouse F,05,17,13,H,empty
Warehouse F,05,17,14,H,empty
Warehouse F,05,17,01,F,empty
Warehouse F,05,17,02,F,empty
Warehouse F,05,17,03,F,empty
Warehouse F,05,17,04,F,empty
Warehouse F,05,17,05,F,empty
Warehouse F,05,17,06,F,empty
Warehouse F,05,17,07,F,empty
Warehouse F,05,17,08,F,empty
Warehouse F,05,17,09,F,empty
Warehouse F,05,17,10,F,empty
Warehouse F,05,17,11,F,empty
Warehouse F,05,17,12,F,empty
Warehouse F,05,17,13,F,empty
Warehouse F,05,17,14,F,empty
Warehouse F,05,18,01,E,empty
Warehouse F,05,18,02,E,empty
Warehouse F,05,18,03,E,empty
Warehouse F,05,18,04,E,empty
Warehouse F,05,18,05,E,empty
Warehouse F,05,18,06,E,empty
Warehouse F,05,18,07,E,empty
Warehouse F,05,18,08,E,empty
Warehouse F,05,18,09,E,empty
Warehouse F,05,18,10,E,empty
Warehouse F,05,18,11,E,empty
Warehouse F,05,18,12,E,empty
Warehouse F,05,18,13,E,empty
Warehouse F,05,18,14,E,empty
Warehouse F,05,18,01,D,empty
Warehouse F,05,18,02,D,empty
Warehouse F,05,18,03,D,empty
Warehouse F,05,18,04,D,empty
Warehouse F,05,18,05,D,empty
Warehouse F,05,18,06,D,empty
Warehouse F,05,18,07,D,empty
Warehouse F,05,18,08,D,empty
Warehouse F,05,18,09,D,empty
Warehouse F,05,18,10,D,empty
Warehouse F,05,18,11,D,empty
Warehouse F,05,18,12,D,empty
Warehouse F,05,18,13,D,empty
Warehouse F,05,18,14,D,empty
Warehouse F,05,18,01,G,empty
Warehouse F,05,18,02,G,empty
Warehouse F,05,18,03,G,empty
Warehouse F,05,18,04,G,empty
Warehouse F,05,18,05,G,empty
Warehouse F,05,18,06,G,empty
Warehouse F,05,18,07,G,empty
Warehouse F,05,18,08,G,empty
Warehouse F,05,18,09,G,empty
Warehouse F,05,18,10,G,empty
Warehouse F,05,18,11,G,empty
Warehouse F,05,18,12,G,empty
Warehouse F,05,18,13,G,empty
Warehouse F,05,18,14,G,empty
Warehouse F,05,18,01,H,empty
Warehouse F,05,18,02,H,empty
Warehouse F,05,18,03,H,empty
Warehouse F,05,18,04,H,empty
Warehouse F,05,18,05,H,empty
Warehouse F,05,18,06,H,empty
Warehouse F,05,18,07,H,empty
Warehouse F,05,18,08,H,empty
Warehouse F,05,18,09,H,empty
Warehouse F,05,18,10,H,empty
Warehouse F,05,18,11,H,empty
Warehouse F,05,18,12,H,empty
Warehouse F,05,18,13,H,empty
Warehouse F,05,18,14,H,empty
Warehouse F,05,18,01,F,empty
Warehouse F,05,18,02,F,empty
Warehouse F,05,18,03,F,empty
Warehouse F,05,18,04,F,empty
Warehouse F,05,18,05,F,empty
Warehouse F,05,18,06,F,empty
Warehouse F,05,18,07,F,empty
Warehouse F,05,18,08,F,empty
Warehouse F,05,18,09,F,empty
Warehouse F,05,18,10,F,empty
Warehouse F,05,18,11,F,empty
Warehouse F,05,18,12,F,empty
Warehouse F,05,18,13,F,empty
Warehouse F,05,18,14,F,empty
Warehouse F,05,19,01,E,empty
Warehouse F,05,19,02,E,empty
Warehouse F,05,19,03,E,empty
Warehouse F,05,19,04,E,empty
Warehouse F,05,19,05,E,empty
Warehouse F,05,19,06,E,empty
Warehouse F,05,19,07,E,empty
Warehouse F,05,19,08,E,empty
Warehouse F,05,19,09,E,empty
Warehouse F,05,19,10,E,empty
Warehouse F,05,19,11,E,empty
Warehouse F,05,19,12,E,empty
Warehouse F,05,19,13,E,empty
Warehouse F,05,19,14,E,empty
Warehouse F,05,19,01,D,empty
Warehouse F,05,19,02,D,empty
Warehouse F,05,19,03,D,empty
Warehouse F,05,19,04,D,empty
Warehouse F,05,19,05,D,empty
Warehouse F,05,19,06,D,empty
Warehouse F,05,19,07,D,empty
Warehouse F,05,19,08,D,empty
Warehouse F,05,19,09,D,empty
Warehouse F,05,19,10,D,empty
Warehouse F,05,19,11,D,empty
Warehouse F,05,19,12,D,empty
Warehouse F,05,19,13,D,empty
Warehouse F,05,19,14,D,empty
Warehouse F,05,19,01,G,empty
Warehouse F,05,19,02,G,empty
Warehouse F,05,19,03,G,empty
Warehouse F,05,19,04,G,empty
Warehouse F,05,19,05,G,empty
Warehouse F,05,19,06,G,empty
Warehouse F,05,19,07,G,empty
Warehouse F,05,19,08,G,empty
Warehouse F,05,19,09,G,empty
Warehouse F,05,19,10,G,empty
Warehouse F,05,19,11,G,empty
Warehouse F,05,19,12,G,empty
Warehouse F,05,19,13,G,empty
Warehouse F,05,19,14,G,empty
Warehouse F,05,19,01,H,empty
Warehouse F,05,19,02,H,empty
Warehouse F,05,19,03,H,empty
Warehouse F,05,19,04,H,empty
Warehouse F,05,19,05,H,empty
Warehouse F,05,19,06,H,empty
Warehouse F,05,19,07,H,empty
Warehouse F,05,19,08,H,empty
Warehouse F,05,19,09,H,empty
Warehouse F,05,19,10,H,empty
Warehouse F,05,19,11,H,empty
Warehouse F,05,19,12,H,empty
Warehouse F,05,19,13,H,empty
Warehouse F,05,19,14,H,empty
Warehouse F,05,19,01,F,empty
Warehouse F,05,19,02,F,empty
Warehouse F,05,19,03,F,empty
Warehouse F,05,19,04,F,empty
Warehouse F,05,19,05,F,empty
Warehouse F,05,19,06,F,empty
Warehouse F,05,19,07,F,empty
Warehouse F,05,19,08,F,empty
Warehouse F,05,19,09,F,empty
Warehouse F,05,19,10,F,empty
Warehouse F,05,19,11,F,empty
Warehouse F,05,19,12,F,empty
Warehouse F,05,19,13,F,empty
Warehouse F,05,19,14,F,empty
Warehouse F,05,20,01,E,empty
Warehouse F,05,20,02,E,empty
Warehouse F,05,20,03,E,empty
Warehouse F,05,20,04,E,empty
Warehouse F,05,20,05,E,empty
Warehouse F,05,20,06,E,empty
Warehouse F,05,20,07,E,empty
Warehouse F,05,20,08,E,empty
Warehouse F,05,20,09,E,empty
Warehouse F,05,20,10,E,empty
Warehouse F,05,20,11,E,empty
Warehouse F,05,20,12,E,empty
Warehouse F,05,20,13,E,empty
Warehouse F,05,20,14,E,empty
Warehouse F,05,20,01,D,empty
Warehouse F,05,20,02,D,empty
Warehouse F,05,20,03,D,empty
Warehouse F,05,20,04,D,empty
Warehouse F,05,20,05,D,empty
Warehouse F,05,20,06,D,empty
Warehouse F,05,20,07,D,empty
Warehouse F,05,20,08,D,empty
Warehouse F,05,20,09,D,empty
Warehouse F,05,20,10,D,empty
Warehouse F,05,20,11,D,empty
Warehouse F,05,20,12,D,empty
Warehouse F,05,20,13,D,empty
Warehouse F,05,20,14,D,empty
Warehouse F,05,20,01,G,empty
Warehouse F,05,20,02,G,empty
Warehouse F,05,20,03,G,empty
Warehouse F,05,20,04,G,empty
Warehouse F,05,20,05,G,empty
Warehouse F,05,20,06,G,empty
Warehouse F,05,20,07,G,empty
Warehouse F,05,20,08,G,empty
Warehouse F,05,20,09,G,empty
Warehouse F,05,20,10,G,empty
Warehouse F,05,20,11,G,empty
Warehouse F,05,20,12,G,empty
Warehouse F,05,20,13,G,empty
Warehouse F,05,20,14,G,empty
Warehouse F,05,20,01,H,empty
Warehouse F,05,20,02,H,empty
Warehouse F,05,20,03,H,empty
Warehouse F,05,20,04,H,empty
Warehouse F,05,20,05,H,empty
Warehouse F,05,20,06,H,empty
Warehouse F,05,20,07,H,empty
Warehouse F,05,20,08,H,empty
Warehouse F,05,20,09,H,empty
Warehouse F,05,20,10,H,empty
Warehouse F,05,20,11,H,empty
Warehouse F,05,20,12,H,empty
Warehouse F,05,20,13,H,empty
Warehouse F,05,20,14,H,empty
Warehouse F,05,20,01,F,empty
Warehouse F,05,20,02,F,empty
Warehouse F,05,20,03,F,empty
Warehouse F,05,20,04,F,empty
Warehouse F,05,20,05,F,empty
Warehouse F,05,20,06,F,empty
Warehouse F,05,20,07,F,empty
Warehouse F,05,20,08,F,empty
Warehouse F,05,20,09,F,empty
Warehouse F,05,20,10,F,empty
Warehouse F,05,20,11,F,empty
Warehouse F,05,20,12,F,empty
Warehouse F,05,20,13,F,empty
Warehouse F,05,20,14,F,empty
Warehouse F,05,21,01,E,empty
Warehouse F,05,21,02,E,empty
Warehouse F,05,21,03,E,empty
Warehouse F,05,21,04,E,empty
Warehouse F,05,21,05,E,empty
Warehouse F,05,21,06,E,empty
Warehouse F,05,21,07,E,empty
Warehouse F,05,21,08,E,empty
Warehouse F,05,21,09,E,empty
Warehouse F,05,21,10,E,empty
Warehouse F,05,21,11,E,empty
Warehouse F,05,21,12,E,empty
Warehouse F,05,21,13,E,empty
Warehouse F,05,21,14,E,empty
Warehouse F,05,21,01,D,empty
Warehouse F,05,21,02,D,empty
Warehouse F,05,21,03,D,empty
Warehouse F,05,21,04,D,empty
Warehouse F,05,21,05,D,empty
Warehouse F,05,21,06,D,empty
Warehouse F,05,21,07,D,empty
Warehouse F,05,21,08,D,empty
Warehouse F,05,21,09,D,empty
Warehouse F,05,21,10,D,empty
Warehouse F,05,21,11,D,empty
Warehouse F,05,21,12,D,empty
Warehouse F,05,21,13,D,empty
Warehouse F,05,21,14,D,empty
Warehouse F,05,21,01,G,empty
Warehouse F,05,21,02,G,empty
Warehouse F,05,21,03,G,empty
Warehouse F,05,21,04,G,empty
Warehouse F,05,21,05,G,empty
Warehouse F,05,21,06,G,empty
Warehouse F,05,21,07,G,empty
Warehouse F,05,21,08,G,empty
Warehouse F,05,21,09,G,empty
Warehouse F,05,21,10,G,empty
Warehouse F,05,21,11,G,empty
Warehouse F,05,21,12,G,empty
Warehouse F,05,21,13,G,empty
Warehouse F,05,21,14,G,empty
Warehouse F,05,21,01,H,empty
Warehouse F,05,21,02,H,empty
Warehouse F,05,21,03,H,empty
Warehouse F,05,21,04,H,empty
Warehouse F,05,21,05,H,empty
Warehouse F,05,21,06,H,empty
Warehouse F,05,21,07,H,empty
Warehouse F,05,21,08,H,empty
Warehouse F,05,21,09,H,empty
Warehouse F,05,21,10,H,empty
Warehouse F,05,21,11,H,empty
Warehouse F,05,21,12,H,empty
Warehouse F,05,21,13,H,empty
Warehouse F,05,21,14,H,empty
Warehouse F,05,21,01,F,empty
Warehouse F,05,21,02,F,empty
Warehouse F,05,21,03,F,empty
Warehouse F,05,21,04,F,empty
Warehouse F,05,21,05,F,empty
Warehouse F,05,21,06,F,empty
Warehouse F,05,21,07,F,empty
Warehouse F,05,21,08,F,empty
Warehouse F,05,21,09,F,empty
Warehouse F,05,21,10,F,empty
Warehouse F,05,21,11,F,empty
Warehouse F,05,21,12,F,empty
Warehouse F,05,21,13,F,empty
Warehouse F,05,21,14,F,empty
Warehouse F,05,22,01,E,empty
Warehouse F,05,22,02,E,empty
Warehouse F,05,22,03,E,empty
Warehouse F,05,22,04,E,empty
Warehouse F,05,22,05,E,empty
Warehouse F,05,22,06,E,empty
Warehouse F,05,22,07,E,empty
Warehouse F,05,22,08,E,empty
Warehouse F,05,22,09,E,empty
Warehouse F,05,22,10,E,empty
Warehouse F,05,22,11,E,empty
Warehouse F,05,22,12,E,empty
Warehouse F,05,22,13,E,empty
Warehouse F,05,22,14,E,empty
Warehouse F,05,22,01,D,empty
Warehouse F,05,22,02,D,empty
Warehouse F,05,22,03,D,empty
Warehouse F,05,22,04,D,empty
Warehouse F,05,22,05,D,empty
Warehouse F,05,22,06,D,empty
Warehouse F,05,22,07,D,empty
Warehouse F,05,22,08,D,empty
Warehouse F,05,22,09,D,empty
Warehouse F,05,22,10,D,empty
Warehouse F,05,22,11,D,empty
Warehouse F,05,22,12,D,empty
Warehouse F,05,22,13,D,empty
Warehouse F,05,22,14,D,empty
Warehouse F,05,22,01,G,empty
Warehouse F,05,22,02,G,empty
Warehouse F,05,22,03,G,empty
Warehouse F,05,22,04,G,empty
Warehouse F,05,22,05,G,empty
Warehouse F,05,22,06,G,empty
Warehouse F,05,22,07,G,empty
Warehouse F,05,22,08,G,empty
Warehouse F,05,22,09,G,empty
Warehouse F,05,22,10,G,empty
Warehouse F,05,22,11,G,empty
Warehouse F,05,22,12,G,empty
Warehouse F,05,22,13,G,empty
Warehouse F,05,22,14,G,empty
Warehouse F,05,22,01,H,empty
Warehouse F,05,22,02,H,empty
Warehouse F,05,22,03,H,empty
Warehouse F,05,22,04,H,empty
Warehouse F,05,22,05,H,empty
Warehouse F,05,22,06,H,empty
Warehouse F,05,22,07,H,empty
Warehouse F,05,22,08,H,empty
Warehouse F,05,22,09,H,empty
Warehouse F,05,22,10,H,empty
Warehouse F,05,22,11,H,empty
Warehouse F,05,22,12,H,empty
Warehouse F,05,22,13,H,empty
Warehouse F,05,22,14,H,empty
Warehouse F,05,22,01,F,empty
Warehouse F,05,22,02,F,empty
Warehouse F,05,22,03,F,empty
Warehouse F,05,22,04,F,empty
Warehouse F,05,22,05,F,empty
Warehouse F,05,22,06,F,empty
Warehouse F,05,22,07,F,empty
Warehouse F,05,22,08,F,empty
Warehouse F,05,22,09,F,empty
Warehouse F,05,22,10,F,empty
Warehouse F,05,22,11,F,empty
Warehouse F,05,22,12,F,empty
Warehouse F,05,22,13,F,empty
Warehouse F,05,22,14,F,empty
Warehouse F,05,23,01,E,empty
Warehouse F,05,23,02,E,empty
Warehouse F,05,23,03,E,empty
Warehouse F,05,23,04,E,empty
Warehouse F,05,23,05,E,empty
Warehouse F,05,23,06,E,empty
Warehouse F,05,23,07,E,empty
Warehouse F,05,23,08,E,empty
Warehouse F,05,23,09,E,empty
Warehouse F,05,23,10,E,empty
Warehouse F,05,23,11,E,empty
Warehouse F,05,23,12,E,empty
Warehouse F,05,23,13,E,empty
Warehouse F,05,23,14,E,empty
Warehouse F,05,23,01,D,empty
Warehouse F,05,23,02,D,empty
Warehouse F,05,23,03,D,empty
Warehouse F,05,23,04,D,empty
Warehouse F,05,23,05,D,empty
Warehouse F,05,23,06,D,empty
Warehouse F,05,23,07,D,empty
Warehouse F,05,23,08,D,empty
Warehouse F,05,23,09,D,empty
Warehouse F,05,23,10,D,empty
Warehouse F,05,23,11,D,empty
Warehouse F,05,23,12,D,empty
Warehouse F,05,23,13,D,empty
Warehouse F,05,23,14,D,empty
Warehouse F,05,23,01,G,empty
Warehouse F,05,23,02,G,empty
Warehouse F,05,23,03,G,empty
Warehouse F,05,23,04,G,empty
Warehouse F,05,23,05,G,empty
Warehouse F,05,23,06,G,empty
Warehouse F,05,23,07,G,empty
Warehouse F,05,23,08,G,empty
Warehouse F,05,23,09,G,empty
Warehouse F,05,23,10,G,empty
Warehouse F,05,23,11,G,empty
Warehouse F,05,23,12,G,empty
Warehouse F,05,23,13,G,empty
Warehouse F,05,23,14,G,empty
Warehouse F,05,23,01,H,empty
Warehouse F,05,23,02,H,empty
Warehouse F,05,23,03,H,empty
Warehouse F,05,23,04,H,empty
Warehouse F,05,23,05,H,empty
Warehouse F,05,23,06,H,empty
Warehouse F,05,23,07,H,empty
Warehouse F,05,23,08,H,empty
Warehouse F,05,23,09,H,empty
Warehouse F,05,23,10,H,empty
Warehouse F,05,23,11,H,empty
Warehouse F,05,23,12,H,empty
Warehouse F,05,23,13,H,empty
Warehouse F,05,23,14,H,empty
Warehouse F,05,23,01,F,empty
Warehouse F,05,23,02,F,empty
Warehouse F,05,23,03,F,empty
Warehouse F,05,23,04,F,empty
Warehouse F,05,23,05,F,empty
Warehouse F,05,23,06,F,empty
Warehouse F,05,23,07,F,empty
Warehouse F,05,23,08,F,empty
Warehouse F,05,23,09,F,empty
Warehouse F,05,23,10,F,empty
Warehouse F,05,23,11,F,empty
Warehouse F,05,23,12,F,empty
Warehouse F,05,23,13,F,empty
Warehouse F,05,23,14,F,empty
Warehouse F,05,24,01,E,empty
Warehouse F,05,24,02,E,empty
Warehouse F,05,24,03,E,empty
Warehouse F,05,24,04,E,empty
Warehouse F,05,24,05,E,empty
Warehouse F,05,24,06,E,empty
Warehouse F,05,24,07,E,empty
Warehouse F,05,24,08,E,empty
Warehouse F,05,24,09,E,empty
Warehouse F,05,24,10,E,empty
Warehouse F,05,24,11,E,empty
Warehouse F,05,24,12,E,empty
Warehouse F,05,24,13,E,empty
Warehouse F,05,24,14,E,empty
Warehouse F,05,24,01,D,empty
Warehouse F,05,24,02,D,empty
Warehouse F,05,24,03,D,empty
Warehouse F,05,24,04,D,empty
Warehouse F,05,24,05,D,empty
Warehouse F,05,24,06,D,empty
Warehouse F,05,24,07,D,empty
Warehouse F,05,24,08,D,empty
Warehouse F,05,24,09,D,empty
Warehouse F,05,24,10,D,empty
Warehouse F,05,24,11,D,empty
Warehouse F,05,24,12,D,empty
Warehouse F,05,24,13,D,empty
Warehouse F,05,24,14,D,empty
Warehouse F,05,24,01,G,empty
Warehouse F,05,24,02,G,empty
Warehouse F,05,24,03,G,empty
Warehouse F,05,24,04,G,empty
Warehouse F,05,24,05,G,empty
Warehouse F,05,24,06,G,empty
Warehouse F,05,24,07,G,empty
Warehouse F,05,24,08,G,empty
Warehouse F,05,24,09,G,empty
Warehouse F,05,24,10,G,empty
Warehouse F,05,24,11,G,empty
Warehouse F,05,24,12,G,empty
Warehouse F,05,24,13,G,empty
Warehouse F,05,24,14,G,empty
Warehouse F,05,24,01,H,empty
Warehouse F,05,24,02,H,empty
Warehouse F,05,24,03,H,empty
Warehouse F,05,24,04,H,empty
Warehouse F,05,24,05,H,empty
Warehouse F,05,24,06,H,empty
Warehouse F,05,24,07,H,empty
Warehouse F,05,24,08,H,empty
Warehouse F,05,24,09,H,empty
Warehouse F,05,24,10,H,empty
Warehouse F,05,24,11,H,empty
Warehouse F,05,24,12,H,empty
Warehouse F,05,24,13,H,empty
Warehouse F,05,24,14,H,empty
Warehouse F,05,24,01,F,empty
Warehouse F,05,24,02,F,empty
Warehouse F,05,24,03,F,empty
Warehouse F,05,24,04,F,empty
Warehouse F,05,24,05,F,empty
Warehouse F,05,24,06,F,empty
Warehouse F,05,24,07,F,empty
Warehouse F,05,24,08,F,empty
Warehouse F,05,24,09,F,empty
Warehouse F,05,24,10,F,empty
Warehouse F,05,24,11,F,empty
Warehouse F,05,24,12,F,empty
Warehouse F,05,24,13,F,empty
Warehouse F,05,24,14,F,empty
Warehouse F,05,25,01,E,empty
Warehouse F,05,25,02,E,empty
Warehouse F,05,25,03,E,empty
Warehouse F,05,25,04,E,empty
